tokenId ,itemData,orgCnt,purCnt, blueCnt, grayCnt  ,specialCnt,weaponCnt,spark,score 
24543,1310854255930180352,0,0,2,7,0,0,0,13 
24544,831343678557260284416,0,0,4,5,0,0,0,17 
24545,648520624529595630080,0,0,2,7,0,0,0,13 
24546,1072879895945020965120,0,0,4,5,0,0,0,17 
24547,741492931938513912576,0,2,2,5,0,0,0,21 
24548,1186585084989469688320,0,2,3,4,0,0,0,23 
24549,794299603496911372800,0,0,4,5,0,0,0,17 
24550,370882129761122452480,1,0,0,8,0,0,0,18 
24551,240965402628018733312,0,0,1,8,0,0,0,11 
24552,112061118994987877121,0,0,3,6,0,0,0,15 
24553,1165270110902373909505,1,1,2,5,0,0,0,26 
24554,409804504934774277120,0,0,4,5,0,0,0,17 
24555,92309177653109785600,0,0,0,9,0,0,0,9 
24556,186428215216574891008,0,1,2,6,0,0,0,17 
24557,243210713123254436096,0,2,2,5,0,0,0,21 
24558,95431862144601621248,1,0,3,5,0,0,0,24 
24559,75685829578563584512,1,1,0,7,0,0,0,22 
24560,337169044968061665792,0,1,2,6,0,0,0,17 
24561,38130372820642757476608,0,1,2,5,0,1,0,31 
24562,1826611617156131390208,1,1,1,6,0,0,0,24 
24563,1165182858057723872000,0,1,3,5,0,0,0,19 
24564,760436192374220718338,0,0,5,4,0,0,0,19 
24565,1055360610820078109696,0,0,4,5,0,0,0,17 
24566,646717200060494905856,0,1,0,8,0,0,0,13 
24567,925800487192759960064,0,0,4,5,0,0,0,17 
24568,187363279487170511104,0,0,2,7,0,0,0,13 
24569,148945882517003108608,0,0,1,8,0,0,0,11 
24570,942598907205311856896,1,1,2,5,0,0,0,26 
24571,243848259443096027648,0,1,1,7,0,0,0,15 
24572,1107768702815682756864,1,2,1,5,0,0,0,28 
24573,314111177826717204736,0,1,1,7,0,0,0,15 
24574,1386258647293171925760,0,1,2,6,0,0,0,17 
24575,778088605267542802688,0,1,4,4,0,0,0,21 
24576,888983555841681064192,0,2,2,5,0,0,0,21 
24577,609329452848803021568,0,0,0,9,0,0,0,9 
24578,33852896672165214617858,0,1,4,3,0,1,0,35 
24579,186352223571006391296,2,0,1,6,0,0,0,29 
24580,1002475120770761163776,0,1,2,6,0,0,0,17 
24581,887327929923803742464,0,0,4,5,0,0,0,17 
24582,537348699280443506944,0,0,2,7,0,0,0,13 
24583,647233438362307395840,0,1,2,6,0,0,0,17 
24584,592462058273118946304,0,0,2,7,0,0,0,13 
24585,888770208803443901440,0,0,4,5,0,0,0,17 
24586,169194629393040015616,1,1,2,5,0,0,0,26 
24587,866110598638273536,0,1,1,7,0,0,0,15 
24588,520625710163150045440,0,0,1,8,0,0,0,11 
24589,997723541689143460097,0,0,3,6,0,0,0,15 
24590,130434124321850328064,0,1,1,7,0,0,0,15 
24591,1058121597766601212672,2,0,3,4,0,0,0,33 
24592,848706467992997069312,0,0,3,6,0,0,0,15 
24593,186565558512921412353,1,0,1,7,0,0,0,20 
24594,965438925910265365248,0,1,3,5,0,0,0,19 
24595,446410608230449677312,0,0,5,4,0,0,0,19 
24596,535610871675861074176,0,1,1,7,0,0,0,15 
24597,575019902788681925376,0,0,2,7,0,0,0,13 
24598,113349437660275999488,0,1,0,8,0,0,0,13 
24599,962486810856680391681,0,1,4,4,0,0,0,21 
24600,40939996602253640704,0,0,3,6,0,0,0,15 
24601,350651983325641048832,0,1,1,7,0,0,0,15 
24602,74444805306080035840,0,1,0,8,0,0,0,13 
24603,184696298585312461569,0,0,2,7,0,0,0,13 
24604,57947273247605522688,0,0,4,5,0,0,0,17 
24605,854476423541964734976,0,3,1,5,0,0,0,23 
24606,446329826011108671745,0,0,1,8,0,0,0,11 
24607,131233226282284614401,0,0,1,8,0,0,0,11 
24608,743935287012914430976,0,1,3,5,0,0,0,19 
24609,5314549887511967302144,0,1,1,6,0,1,0,29 
24610,682613426763826987520,0,0,3,6,0,0,0,15 
24611,1275368211315237127168,0,2,1,6,0,0,0,19 
24612,375507903839602278913,1,0,2,5,1,0,0,22 
24613,242401768333956940288,0,0,0,9,0,0,0,9 
24614,245956512516216587008,1,2,1,5,0,0,0,28 
24615,1017823956748754027008,0,0,2,7,0,0,0,13 
24616,962477236309811659776,0,1,4,4,0,0,0,21 
24617,943743959505937302528,0,0,5,4,0,0,0,19 
24618,184626776466295685632,2,0,2,5,0,0,0,31 
24619,591379788086641230336,0,0,1,8,0,0,0,11 
24620,961630283601910760449,0,1,2,6,0,0,0,17 
24621,259278447187436569601,0,0,2,7,0,0,0,13 
24622,776290834486661809153,0,0,3,6,0,0,0,15 
24623,263155193245444800768,1,1,2,5,0,0,0,26 
24624,793282918079921389824,0,1,3,5,0,0,0,19 
24625,1003043142772781023489,2,0,1,6,0,0,0,29 
24626,668055257295056273664,1,1,2,5,0,0,0,26 
24627,611697220352892994304,0,0,1,8,0,0,0,11 
24628,297674717041189519616,0,2,1,6,0,0,0,19 
24629,1386106936678939034624,0,1,2,6,0,0,0,17 
24630,907718544583834403328,0,0,3,6,0,0,0,15 
24631,888916581289059418624,0,0,3,6,0,0,0,15 
24632,405844437884924723969,0,0,2,7,0,0,0,13 
24633,686141163641487360512,0,0,2,7,0,0,0,13 
24634,904838751008638698240,1,1,2,5,0,0,0,26 
24635,575823505051919909377,0,2,2,5,0,0,0,21 
24636,964582120479154307841,0,2,2,5,0,0,0,21 
24637,129782496556206260992,0,0,2,7,0,0,0,13 
24638,1515386704632081875456,0,1,2,6,0,0,0,17 
24639,517450957199466103041,0,0,0,9,0,0,0,9 
24640,853236249191315211264,0,2,1,6,0,0,0,19 
24641,481793424576261587968,0,1,2,6,0,0,0,17 
24642,1680470364501716697344,1,0,4,4,0,0,0,26 
24643,999737778821524751360,0,0,3,6,0,0,0,15 
24644,409433241639364723200,1,0,2,6,0,0,0,22 
24645,1016952501424915546369,0,1,3,5,0,0,0,19 
24646,464920405997460390913,0,1,2,6,0,0,0,17 
24647,1018123705609573761793,1,2,3,3,0,0,0,32 
24648,776864481588340457728,0,0,4,5,0,0,0,17 
24649,261942607841935622914,0,0,4,5,0,0,0,17 
24650,959808301575153386498,0,1,1,7,0,0,0,15 
24651,946264283148248679168,0,2,2,5,0,0,0,21 
24652,701989323034109083905,1,0,2,6,0,0,0,22 
24653,114223698936966152704,0,0,2,7,0,0,0,13 
24654,38756838152314625983232,0,2,3,3,0,1,0,37 
24655,260571818107714667264,0,0,2,7,0,0,0,13 
24656,57449065854458462976,0,2,1,5,1,0,0,19 
24657,664448726114121351424,0,1,0,8,0,0,0,13 
24658,112197058214700057088,0,2,1,6,0,0,0,19 
24659,1702237109224833680129,1,3,2,3,0,0,0,34 
24660,1441591001513655140608,0,1,2,6,0,0,0,17 
24661,962989522966565617920,0,2,4,3,0,0,0,25 
24662,778884625297068589313,1,0,4,4,0,0,0,26 
24663,445198017329298408192,1,0,1,7,0,0,0,20 
24664,226120977505778729217,0,2,0,7,0,0,0,17 
24665,778162357209183748352,0,0,6,3,0,0,0,21 
24666,980069708226546369026,0,0,3,6,0,0,0,15 
24667,923206983354451165697,0,0,3,6,0,0,0,15 
24668,538498807135918883840,0,1,2,6,0,0,0,17 
24669,43238804935921828608,0,1,1,7,0,0,0,15 
24670,1183631842936365646592,0,2,3,4,0,0,0,23 
24671,1237743165304964841728,0,1,2,6,0,0,0,17 
24672,797330810819307504129,1,0,3,5,0,0,0,24 
24673,1145303973701983076865,1,2,1,5,0,0,0,28 
24674,610557245597719921153,0,0,2,7,0,0,0,13 
24675,39183339735274129785344,0,1,1,6,0,1,0,29 
24676,926970014621732766720,0,2,3,4,0,0,0,23 
24677,923997647663677243648,0,0,3,6,0,0,0,15 
24678,979487063820898468864,0,1,1,7,0,0,0,15 
24679,706768751645227025152,2,1,0,6,0,0,0,31 
24680,572643694333791699456,0,0,1,8,0,0,0,11 
24681,871048540972078661889,0,1,4,4,0,0,0,21 
24682,316992069814515728641,0,0,2,7,0,0,0,13 
24683,259711351303419920640,0,0,4,5,0,0,0,17 
24684,1072219838224230056705,0,0,2,7,0,0,0,13 
24685,740545208990548033792,0,0,2,7,0,0,0,13 
24686,240176709742872560641,0,1,0,8,0,0,0,13 
24687,1532455352718414251009,0,2,1,6,0,0,0,19 
24688,1144142323174311723522,0,2,1,6,0,0,0,19 
24689,2169063762735203328,1,0,1,7,0,0,0,20 
24690,242114099809555579392,0,1,1,7,0,0,0,15 
24691,1478849848579411280896,0,1,4,4,0,0,0,21 
24692,1186294047560870265344,1,2,1,5,0,0,0,28 
24693,869023335112101004288,1,0,2,6,0,0,0,22 
24694,501527355916317885440,0,0,1,8,0,0,0,11 
24695,444108989544138081024,0,2,0,7,0,0,0,17 
24696,334708383025545478400,0,0,3,6,0,0,0,15 
24697,870387078075024671233,0,0,3,6,0,0,0,15 
24698,869889997664216547840,1,0,3,5,0,0,0,24 
24699,980580311531300258305,0,1,3,5,0,0,0,19 
24700,520195315133355393280,1,0,3,5,0,0,0,24 
24701,498221706093934477568,0,0,3,6,0,0,0,15 
24702,687007810801765843969,0,2,2,5,0,0,0,21 
24703,1663969740615236190464,1,0,3,5,0,0,0,24 
24704,258481299057621074689,0,2,0,7,0,0,0,17 
24705,371601033345137967361,0,0,2,7,0,0,0,13 
24706,132306207794899779841,0,2,2,5,0,0,0,21 
24707,352601465820165701890,0,2,2,5,0,0,0,21 
24708,262155397425948853249,0,0,2,7,0,0,0,13 
24709,540435915726031225856,0,1,2,6,0,0,0,17 
24710,522713688242022580736,0,1,1,7,0,0,0,15 
24711,1054712648826234667521,0,0,3,6,0,0,0,15 
24712,1220083429663631278848,0,1,0,8,0,0,0,13 
24713,14778820868114603180801,1,1,3,3,0,1,0,42 
24714,354038103105711178240,1,1,1,6,0,0,0,24 
24715,984544323628014436864,1,1,2,5,0,0,0,26 
24716,335572517800663974401,0,0,3,6,0,0,0,15 
24717,1312184289446618268672,1,1,2,5,0,0,0,26 
24718,830488281600896860672,0,1,1,7,0,0,0,15 
24719,150540157884771533568,0,0,3,6,0,0,0,15 
24720,33133469995215490581504,0,1,3,4,0,1,0,33 
24721,296460426295078618112,1,0,2,6,0,0,0,22 
24722,516824670978657682432,1,0,2,6,0,0,0,22 
24723,872777647250345558528,0,1,2,6,0,0,0,17 
24724,391568864894339449601,0,0,4,5,0,0,0,17 
24725,444675877948847817216,0,0,2,7,0,0,0,13 
24726,1236508331283130483201,0,1,2,6,0,0,0,17 
24727,1386030368888338121728,0,1,2,6,0,0,0,17 
24728,298906742909453992704,0,1,3,5,0,0,0,19 
24729,169768272096941113857,0,1,2,6,0,0,0,17 
24730,683115865095031816705,0,1,0,8,0,0,0,13 
24731,1697763913293044646144,1,2,1,5,0,0,0,28 
24732,979627236160982024448,0,0,2,7,0,0,0,13 
24733,468090655361433403648,1,0,2,6,0,0,0,22 
24734,910247031001846317314,0,1,4,4,0,0,0,21 
24735,1574606790131951469056,1,1,2,5,0,0,0,26 
24736,1033964003492547199746,0,0,3,6,0,0,0,15 
24737,187715685059138225152,0,1,1,7,0,0,0,15 
24738,372833894842776486144,0,0,2,7,0,0,0,13 
24739,1684496006424425988864,2,1,1,5,0,0,0,33 
24740,464635824900183425792,0,0,3,6,0,0,0,15 
24741,944977382853631869440,0,0,5,4,0,0,0,19 
24742,684209388790435349506,0,1,1,6,1,0,0,15 
24743,795665317884989080321,0,0,3,6,0,0,0,15 
24744,21488662839642620928,0,0,4,5,0,0,0,17 
24745,18819150862017429760,0,0,3,6,0,0,0,15 
24746,573090114747540767489,0,2,1,6,0,0,0,19 
24747,240904044381563519745,0,0,2,7,0,0,0,13 
24748,701562318897772299008,0,2,0,7,0,0,0,17 
24749,741058046502778569473,0,1,4,4,0,0,0,21 
24750,1439794341239551623425,0,1,3,5,0,0,0,19 
24751,979428507130272350720,0,1,3,5,0,0,0,19 
24752,1055379184869687362560,0,1,4,4,0,0,0,21 
24753,962627839715264824320,0,0,3,6,0,0,0,15 
24754,22418097610116629249,0,0,1,8,0,0,0,11 
24755,206387889488741859585,0,0,2,7,0,0,0,13 
24756,1016878197527951049472,0,0,2,7,0,0,0,13 
24757,1719439728403252576512,2,1,2,4,0,0,0,35 
24758,426653035189846475777,0,0,1,8,0,0,0,11 
24759,1755975471751112294912,1,0,3,5,0,0,0,24 
24760,903908194734861320704,1,1,2,5,0,0,0,26 
24761,39571459768011981056,0,1,2,6,0,0,0,17 
24762,132455386234005029632,0,1,3,5,0,0,0,19 
24763,1791868034889921397248,1,1,2,4,1,0,0,26 
24764,686291746157913899776,1,1,3,4,0,0,0,28 
24765,334567372858591740160,0,1,1,7,0,0,0,15 
24766,446764709248105906432,0,0,2,7,0,0,0,13 
24767,1743194322113069824,0,0,3,6,0,0,0,15 
24768,370398010394171474688,0,1,1,7,0,0,0,15 
24769,28632092028944611935233,1,0,1,6,0,1,0,34 
24770,1662017435675235254785,1,0,1,7,0,0,0,20 
24771,1054634966131010961664,0,0,4,5,0,0,0,17 
24772,629791277380681466112,0,0,1,8,0,0,0,11 
24773,1239776533939250135552,1,1,3,4,0,0,0,28 
24774,887968561473071284480,0,0,4,5,0,0,0,17 
24775,946272735094014083328,0,1,3,5,0,0,0,19 
24776,1034823613777803936000,1,0,2,6,0,0,0,22 
24777,389411908952995136256,1,0,1,7,0,0,0,20 
24778,19602496820825555200,0,0,1,8,0,0,0,11 
24779,1057594677710918386688,0,2,2,5,0,0,0,21 
24780,1071073953593990513665,0,0,3,6,0,0,0,15 
24781,313817315750867173888,0,0,1,8,0,0,0,11 
24782,1035266381613136872192,0,2,3,4,0,0,0,23 
24783,505136978923581145856,1,0,2,6,0,0,0,22 
24784,1479429118583504241152,0,1,4,4,0,0,0,21 
24785,701924310010818921216,0,0,2,7,0,0,0,13 
24786,55716864432554902016,0,0,3,6,0,0,0,15 
24787,409950029696555484161,0,0,4,5,0,0,0,17 
24788,260417857892607656450,0,0,0,9,0,0,0,9 
24789,609116087120646439424,0,1,3,5,0,0,0,19 
24790,686495821013201584384,0,0,3,6,0,0,0,15 
24791,1605746924257091518976,0,2,2,5,0,0,0,21 
24792,591319838315168269057,0,0,3,6,0,0,0,15 
24793,831931952463851618817,2,1,1,5,0,0,0,33 
24794,1463155085352817198081,1,3,0,5,0,0,0,30 
24795,15369236585713288610048,0,2,3,3,0,1,0,37 
24796,942309276051900204034,0,1,4,4,0,0,0,21 
24797,301211465516000018946,1,1,0,7,0,0,0,22 
24798,1387338372109694468608,1,1,2,5,0,0,0,26 
24799,775506935472766517760,0,1,3,5,0,0,0,19 
24800,1608630059250741739776,1,2,2,4,0,0,0,30 
24801,737955916282428064256,0,0,4,5,0,0,0,17 
24802,612877442732274549760,1,1,2,5,0,0,0,26 
24803,832995383616471630593,0,0,2,7,0,0,0,13 
24804,58727242607479751168,0,2,1,6,0,0,0,19 
24805,870832090013120136193,0,1,4,4,0,0,0,21 
24806,647739240099296641280,0,0,3,6,0,0,0,15 
24807,1145587687283160056576,0,2,1,6,0,0,0,19 
24808,1016671034145222558721,0,1,2,6,0,0,0,17 
24809,134392490425651364608,0,2,0,7,0,0,0,17 
24810,1793153818072134910976,1,0,2,6,0,0,0,22 
24811,776360071833290081280,1,1,2,5,0,0,0,26 
24812,557439245123968041472,0,2,1,6,0,0,0,19 
24813,372468543620668522752,0,0,1,8,0,0,0,11 
24814,390351761597115334912,0,1,3,5,0,0,0,19 
24815,849788741477540102400,0,0,2,7,0,0,0,13 
24816,428457283193407865600,0,1,2,6,0,0,0,17 
24817,278082103730202280960,0,0,1,8,0,0,0,11 
24818,76960907924343161600,0,1,3,5,0,0,0,19 
24819,1663177670030940242176,1,0,3,5,0,0,0,24 
24820,1014791062775520494337,0,0,3,6,0,0,0,15 
24821,412102472167632274177,0,1,1,6,1,0,0,15 
24822,129926333567118935041,0,0,1,8,0,0,0,11 
24823,427592869141547451392,0,1,2,6,0,0,0,17 
24824,796622333905333584641,1,0,5,3,0,0,0,28 
24825,23794504748908413440,0,1,2,6,0,0,0,17 
24826,965884208329093874176,2,2,1,4,0,0,0,37 
24827,776651675511082648576,0,1,3,5,0,0,0,19 
24828,1217861736678595822080,0,3,2,4,0,0,0,25 
24829,205671535674086785280,0,2,1,6,0,0,0,19 
24830,998583167367982416130,0,0,2,7,0,0,0,13 
24831,354036999195802009856,0,1,1,7,0,0,0,15 
24832,929188045134173372928,1,0,1,7,0,0,0,20 
24833,999165810674168692992,0,1,5,3,0,0,0,23 
24834,40719600596179026688,0,0,1,8,0,0,0,11 
24835,482217597470190600961,0,1,2,6,0,0,0,17 
24836,646441077506136474368,0,0,3,6,0,0,0,15 
24837,854555237634099577601,0,2,2,5,0,0,0,21 
24838,1756422739886967161856,2,1,2,4,0,0,0,35 
24839,188505501643976344065,0,0,3,6,0,0,0,15 
24840,37123179425449640449,0,2,1,6,0,0,0,19 
24841,648892452974031799040,0,0,2,7,0,0,0,13 
24842,370962932871268467712,0,0,0,9,0,0,0,9 
24843,19676532436885767168,0,0,2,7,0,0,0,13 
24844,997517221630960599296,1,1,2,5,0,0,0,26 
24845,1277227894495544345600,1,3,0,5,0,0,0,30 
24846,148381519691710530050,0,0,3,6,0,0,0,15 
24847,813112549813604778754,0,0,3,6,0,0,0,15 
24848,778818763451305362432,0,1,3,5,0,0,0,19 
24849,925298905381599707648,0,0,3,6,0,0,0,15 
24850,1518049743785475572736,0,2,3,4,0,0,0,23 
24851,1236796849732083647232,0,1,2,6,0,0,0,17 
24852,943680902514201854720,0,1,4,4,0,0,0,21 
24853,1828055865261499679744,2,0,0,7,0,0,0,27 
24854,833794208500428570881,0,0,3,6,0,0,0,15 
24855,481273542492327182848,0,0,1,8,0,0,0,11 
24856,371184154610994905600,0,1,3,5,0,0,0,19 
24857,979482262253989331712,0,1,1,7,0,0,0,15 
24858,1678809102487252435201,1,0,2,6,0,0,0,22 
24859,924959167283481608704,1,0,2,6,0,0,0,22 
24860,780325221925294506496,0,1,3,5,0,0,0,19 
24861,536474156528541697024,0,0,2,7,0,0,0,13 
24862,1055361446449200431872,0,2,3,4,0,0,0,23 
24863,906485122335550866432,0,0,2,7,0,0,0,13 
24864,1817497119331057921,0,1,2,6,0,0,0,17 
24865,593551082758402015744,0,0,3,6,0,0,0,15 
24866,756414194232777442305,1,0,3,5,0,0,0,24 
24867,559482761151972442368,1,2,1,5,0,0,0,28 
24868,1516465310146690089728,0,1,4,4,0,0,0,21 
24869,354244430861095535104,0,1,3,5,0,0,0,19 
24870,1295466077706575544832,0,1,5,3,0,0,0,23 
24871,595207849969734582529,0,2,3,4,0,0,0,23 
24872,776717532959554995200,1,0,2,6,0,0,0,22 
24873,392581056607373623808,0,1,3,5,0,0,0,19 
24874,221438064024038540033,0,1,2,6,0,0,0,17 
24875,74092670215063405568,0,3,1,5,0,0,0,23 
24876,208989283422977851904,0,2,1,6,0,0,0,19 
24877,1294669511218914984704,0,1,1,7,0,0,0,15 
24878,501884821441182499073,0,1,2,6,0,0,0,17 
24879,1439423357220347642112,0,1,2,6,0,0,0,17 
24880,1014801193675792711937,1,1,2,5,0,0,0,26 
24881,812457265072806560257,0,2,2,5,0,0,0,21 
24882,889565658187441766913,0,0,5,4,0,0,0,19 
24883,519911604849002087169,0,0,4,5,0,0,0,17 
24884,42660936808751497985,0,2,0,7,0,0,0,17 
24885,794088504961748501504,1,0,2,6,0,0,0,22 
24886,633689975188724515328,1,1,3,4,0,0,0,28 
24887,1001470540977682121217,0,1,4,4,0,0,0,21 
24888,813537562735759590144,1,2,1,5,0,0,0,28 
24889,813097913131592974592,0,0,2,6,1,0,0,13 
24890,1386973879608147313152,0,2,3,4,0,0,0,23 
24891,756977706036204209152,0,1,3,5,0,0,0,19 
24892,242697878910599234560,0,0,3,6,0,0,0,15 
24893,944107056727815946752,0,0,3,6,0,0,0,15 
24894,997577180198593626368,0,1,2,6,0,0,0,17 
24895,1441960584755397591553,0,2,2,5,0,0,0,21 
24896,631517560114682331393,0,1,2,6,0,0,0,17 
24897,317640021912804786689,0,0,4,5,0,0,0,17 
24898,870457720597580678144,0,1,4,4,0,0,0,21 
24899,777808824637730456576,0,1,4,4,0,0,0,21 
24900,944606677010601017600,0,1,3,5,0,0,0,19 
24901,888186140529835704577,0,0,2,7,0,0,0,13 
24902,1035909006576784573185,0,0,2,7,0,0,0,13 
24903,1070787401072482190337,0,1,3,5,0,0,0,19 
24904,997426009444889199361,0,1,2,6,0,0,0,17 
24905,758344838794214441217,0,1,1,7,0,0,0,15 
24906,280103368940522636288,0,0,3,6,0,0,0,15 
24907,369884039285989311232,0,1,2,6,0,0,0,17 
24908,1830272202526939284480,1,0,2,6,0,0,0,22 
24909,799409781699680469248,0,3,2,4,0,0,0,25 
24910,262146399027686081024,0,0,2,6,1,0,0,13 
24911,645852790406848774912,0,1,0,8,0,0,0,13 
24912,369668701059440771584,1,0,2,5,1,0,0,22 
24913,590525518129662526209,0,0,2,7,0,0,0,13 
24914,979627236160059277824,0,0,1,8,0,0,0,11 
24915,1183717427822497170432,1,1,2,5,0,0,0,26 
24916,77756922457049400320,0,0,3,6,0,0,0,15 
24917,1754035830984697840640,1,0,1,7,0,0,0,20 
24918,132668167022243545600,1,1,2,5,0,0,0,26 
24919,924015384985290080512,0,1,3,5,0,0,0,19 
24920,76035986648195465728,0,0,2,7,0,0,0,13 
24921,206604343746201453056,0,0,2,7,0,0,0,13 
24922,1368745275341830291712,0,1,4,4,0,0,0,21 
24923,774992675192254825216,0,0,2,7,0,0,0,13 
24924,1809951395859049022208,1,0,0,8,0,0,0,18 
24925,19759641342570058286080,0,1,3,4,0,1,0,33 
24926,797332786642759844608,1,0,4,4,0,0,0,26 
24927,850288624543436374528,0,2,1,6,0,0,0,19 
24928,1756260324427358994688,1,0,3,5,0,0,0,24 
24929,1423308071478210331392,1,2,2,4,0,0,0,30 
24930,1126558017329513628160,0,3,0,6,0,0,0,21 
24931,446254112540555871233,0,0,2,7,0,0,0,13 
24932,814625762586919305472,0,0,4,5,0,0,0,17 
24933,1537068724287462441728,0,2,0,7,0,0,0,17 
24934,1626421268993876099329,0,1,3,5,0,0,0,19 
24935,132962607440136307456,0,0,4,5,0,0,0,17 
24936,572721946577162797569,0,1,0,8,0,0,0,13 
24937,76984840993726923264,1,0,3,5,0,0,0,24 
24938,1057965661729031979520,1,0,2,6,0,0,0,22 
24939,424933782734435189248,0,1,2,6,0,0,0,17 
24940,204727191524598088193,0,0,1,8,0,0,0,11 
24941,297037459892788920832,0,1,2,6,0,0,0,17 
24942,1681912648878797554177,1,0,4,4,0,0,0,26 
24943,777213229084585820928,0,0,2,7,0,0,0,13 
24944,797106187190672098048,0,0,3,6,0,0,0,15 
24945,794509868602898318080,0,0,2,7,0,0,0,13 
24946,114296594359451583488,0,0,5,4,0,0,0,19 
24947,148085979762324472832,0,0,1,8,0,0,0,11 
24948,1148895593304544576512,0,2,1,6,0,0,0,19 
24949,1402118346061333856769,1,3,1,4,0,0,0,32 
24950,571934089320585036289,1,0,2,6,0,0,0,22 
24951,186222177732612654080,1,0,0,8,0,0,0,18 
24952,1568778832047879291138,1,2,1,5,0,0,0,28 
24953,3315229867901321730,0,0,3,6,0,0,0,15 
24954,979125645552939959040,0,1,2,6,0,0,0,17 
24955,850640482558412391424,0,0,1,8,0,0,0,11 
24956,1034183824454258721280,1,0,3,5,0,0,1,74 
24957,1052354745041343283968,1,0,2,6,0,0,0,22 
24958,1037204350021878940161,0,1,3,5,0,0,0,19 
24959,667616998557395518208,1,1,1,6,0,0,0,24 
24960,1240256173897339175936,1,2,2,4,0,0,0,30 
24961,668195163551513773056,0,1,1,7,0,0,0,15 
24962,1330765861133079872256,0,1,1,7,0,0,0,15 
24963,999384526626207826688,0,1,2,6,0,0,0,17 
24964,868162019482782794752,0,0,3,6,0,0,0,15 
24965,1017472944258236809472,0,2,2,5,0,0,0,21 
24966,852661741193758573056,0,1,3,4,1,0,0,19 
24967,961991704069663883520,0,2,2,5,0,0,0,21 
24968,1071640846396092384256,0,0,2,7,0,0,0,13 
24969,943541865969999151616,0,1,2,6,0,0,0,17 
24970,372914394487041950465,0,0,5,4,0,0,0,19 
24971,925743335677960454656,1,1,3,4,0,0,0,28 
24972,370456266917770887936,0,1,1,7,0,0,0,15 
24973,129721410987963777280,0,2,0,7,0,0,0,17 
24974,1070496365841916297984,0,0,2,7,0,0,0,13 
24975,1722681767080107573760,2,0,1,6,0,0,0,29 
24976,1386609645490843091712,0,2,3,4,0,0,0,23 
24977,1773850250974809489664,1,0,3,5,0,0,0,24 
24978,961407359818335323137,0,0,2,7,0,0,0,13 
24979,741499397067422303232,1,0,4,4,0,0,0,26 
24980,887471481061491933952,0,0,2,7,0,0,0,13 
24981,867009382751788204544,0,0,3,6,0,0,0,15 
24982,630157469727876056064,0,0,4,5,0,0,0,17 
24983,1052481675962272448769,0,1,2,6,0,0,0,17 
24984,40066002506905813760,0,2,1,6,0,0,0,19 
24985,426221807828625588736,0,1,0,8,0,0,0,13 
24986,922988537881316098560,1,1,1,6,0,0,0,24 
24987,1075906027922112578304,0,1,5,3,0,0,0,23 
24988,1629305810261320794368,0,3,2,4,0,0,0,25 
24989,280109566887920533760,0,1,2,6,0,0,0,17 
24990,924718218106481607680,0,0,4,5,0,0,0,17 
24991,95201327541522072320,0,0,4,5,0,0,0,17 
24992,922850355658571055873,0,0,3,6,0,0,0,15 
24993,75172421419646910720,0,1,2,6,0,0,0,17 
24994,1701137651472708207616,2,0,2,5,0,0,0,31 
24995,704817016251930182144,0,2,2,5,0,0,0,21 
24996,1789481125978558694144,1,0,1,7,0,0,0,20 
24997,1499302944088124883712,0,2,1,6,0,0,0,19 
24998,19766039280590651648,0,1,2,6,0,0,0,17 
24999,1236541598004216833,0,0,2,6,1,0,0,13 
25000,1219517095414728229120,0,2,2,5,0,0,0,21 
25001,1291927086226970575873,0,2,0,7,0,0,0,17 
25002,155382983439024896,0,1,2,6,0,0,0,17 
25003,817283170041017729536,0,1,1,7,0,0,0,15 
25004,1442595868279956701952,0,1,3,5,0,0,0,19 
25005,1402481184897879311360,0,2,1,6,0,0,0,19 
25006,243562272071017365760,1,0,1,7,0,0,0,20 
25007,537634119305327608064,0,0,1,8,0,0,0,11 
25008,298975136931318661888,0,1,3,5,0,0,0,19 
25009,42541740975046120571904,0,1,3,4,0,1,0,33 
25010,391501033822361092608,0,0,3,6,0,0,0,15 
25011,869595268074514546945,1,0,2,6,0,0,0,22 
25012,794877756398314586880,1,0,2,6,0,0,0,22 
25013,707331149644197069313,0,1,2,6,0,0,0,17 
25014,904551098975418647553,0,1,3,5,0,0,0,19 
25015,280256775002456982272,0,1,3,5,0,0,0,19 
25016,410386870063830860288,0,3,1,5,0,0,0,23 
25017,55353206459259487232,0,1,2,6,0,0,0,17 
25018,535250867379285525504,0,0,1,8,0,0,0,11 
25019,836963325367542153728,1,0,3,5,0,0,0,24 
25020,503615900244215661056,0,1,1,7,0,0,0,15 
25021,556428762051634594304,0,0,2,7,0,0,0,13 
25022,818009637164396511744,0,2,3,4,0,0,0,23 
25023,1697750391497754608640,1,1,1,6,0,0,0,24 
25024,1052057210597579228160,0,1,2,6,0,0,0,17 
25025,778017686766829961984,0,0,3,6,0,0,0,15 
25026,1051707626372901372672,1,0,2,6,0,0,0,22 
25027,1184196769811492176128,1,1,2,5,0,0,0,26 
25028,1571219237687693542144,0,1,3,5,0,0,0,19 
25029,4326293482710106624,0,1,2,6,0,0,0,17 
25030,944389096853587099904,0,0,3,6,0,0,0,15 
25031,628488329713672520448,0,0,1,8,0,0,0,11 
25032,1276292008889931072513,0,1,1,7,0,0,0,15 
25033,870682062750954554369,0,1,4,4,0,0,0,21 
25034,817085006160073327617,0,2,2,5,0,0,0,21 
25035,922343138849865662976,0,0,1,8,0,0,0,11 
